Bandwidth,ZeroCrossingRate,SilenceRatio,RMS,Energy,EnergyDistribution,SpectralCentroid,SpectralBandwidth,SpectralContrast,SpectralFlatness,isMusic
7794.153087,0.243308351,0.000457452,0.008864774,0.000134135,0.615908576,3185.103972,2009.305756,25.8892616,0.002513462,0
7816.877586,0.254196458,0.000924733,0.009713995,0.00015103,0.548064095,3298.257626,2008.259599,26.02207034,0.001946318,0
7819.345103,0.253929548,0.000386377,0.00912742,0.000133686,0.613837919,3270.162558,1987.238959,25.8751169,0.002534658,0
7807.37431,0.264236199,0.000934562,0.009281399,0.00013921,0.547949708,3366.617181,1980.092163,25.94099282,0.002263832,0
7805.340276,0.255726085,0.001177277,0.008992205,0.000124226,0.547289748,3278.818738,2005.674118,25.94965949,0.002237093,0
7823.986398,0.253507649,0.000895634,0.00913866,0.000134628,0.53480957,3281.531751,2022.310108,26.01160803,0.002351529,0
7815.560465,0.263733381,0.000531551,0.008920523,0.000137696,0.590268836,3302.047742,1990.309966,25.76312798,0.003047451,0
7815.093638,0.250046879,0.000672189,0.009462843,0.000142465,0.560578458,3238.795713,1986.040956,25.99064965,0.002361468,0
7831.666016,0.264729945,0.000697141,0.009863372,0.000176833,0.460861661,3351.078256,1978.0695,25.72596667,0.002300573,0
7823.779965,0.252647927,0.000991271,0.009089603,0.000132195,0.600623538,3248.463009,1990.298587,25.96675266,0.002313336,0
7804.706724,0.254915526,0.002088399,0.009239612,0.000146317,0.567437342,3300.438689,2004.963966,25.83598739,0.002560984,0
7839.051895,0.264457742,0.001570458,0.00878123,0.000127387,0.472054668,3421.420228,2017.126386,26.29092207,0.002376716,0
7801.422259,0.25252468,0.000559528,0.008291232,0.000110732,0.603973456,3268.33147,2038.348747,26.31070469,0.00272349,0
7843.168027,0.262205288,0.000776116,0.009368516,0.000157366,0.439639712,3371.990603,2003.706943,26.25460041,0.00267072,0
7817.827913,0.256219075,0.000453671,0.008467336,0.00012473,0.528464405,3297.187072,2006.816914,25.87660838,0.003364727,0
7831.749378,0.24652866,0.000971612,0.008494467,0.000112813,0.612593367,3219.896916,1985.093882,26.14856592,0.002335342,0
7812.526086,0.259741831,0.000538356,0.008309106,0.000118754,0.571275901,3345.711176,2017.010798,25.97293269,0.003035132,0
7831.182516,0.256228148,0.000935319,0.00896464,0.000134668,0.510783211,3318.481759,1981.159731,26.03738798,0.002108323,0
7808.257948,0.251875174,0.001877442,0.008649032,0.00013229,0.544989533,3270.839366,1981.732857,25.98005038,0.002701171,0
7807.124224,0.242636162,0.000837779,0.008613738,0.000133628,0.497274238,3219.583899,2016.374383,26.14686051,0.002505855,0
7819.995327,0.243749924,0.000564821,0.008833932,0.000136167,0.515116605,3199.786952,1998.724417,25.8941996,0.002295016,0
7823.802921,0.262636463,0.000505307,0.008847111,0.000129275,0.499287183,3353.129482,2019.345207,25.86609878,0.002075101,0
7835.467327,0.262305829,0.000508112,0.009256911,0.000159548,0.457947205,3349.713455,2027.621796,25.68260101,0.002726996,0
7826.881034,0.250535332,0.001541726,0.009395137,0.000159937,0.524127093,3252.621892,2002.336028,25.77922613,0.002828976,0
7827.898051,0.259911958,0.000792412,0.009264912,0.000144138,0.569658004,3310.097571,2014.030259,25.91546339,0.002338365,0
7838.551723,0.249919851,0.000262373,0.007623169,9.53E-05,0.55174007,3251.966982,2029.223841,25.88321323,0.002535869,0
7836.217585,0.244180912,0.000313033,0.008022971,0.000110692,0.546094693,3197.200184,2020.192074,26.05857918,0.002641999,0
7820.4955,0.256346103,0.000428719,0.007736586,9.69E-05,0.634648255,3300.01942,2011.73208,25.9293792,0.003039486,0
7812.377342,0.264513211,0.000400161,0.008500647,0.000127803,0.503311097,3391.189203,2023.791349,25.95696561,0.003419042,0
7820.645551,0.267477679,0.001333793,0.008928432,0.000130409,0.542494846,3428.237844,2037.451833,26.17463072,0.002032892,0
7828.281517,0.244512848,0.000896,0.008905784,0.00013709,0.493129555,3236.661367,2015.671393,26.2269894,0.001761962,0
7819.978655,0.259899104,0.000785607,0.009475281,0.000150577,0.546095019,3325.959022,2029.972589,26.10854977,0.001988669,0
7805.690397,0.244894688,0.001567434,0.008724061,0.000132723,0.577438934,3250.12704,2019.291402,26.48253422,0.002328679,0
7817.177689,0.257753995,0.001512993,0.008619691,0.000130407,0.495187172,3325.490786,2016.405854,26.18986467,0.002766643,0
7809.841828,0.255137069,0.000337985,0.008353018,0.000111349,0.620412456,3298.747297,2020.543233,26.3027102,0.00221887,0
7798.116218,0.250951612,0.000261731,0.00824265,0.00010615,0.564523448,3276.040508,1987.784831,26.39877345,0.001810123,0
7809.174931,0.265700801,0.00021625,0.008302814,0.000121894,0.50990057,3418.780774,2026.772062,26.30395027,0.002184377,0
7811.292328,0.257842461,8.85E-05,0.008149697,0.000110047,0.566120523,3312.331619,2002.585576,26.14857271,0.002413449,0
7808.674759,0.265042222,0.000654799,0.008114819,0.00011276,0.516826465,3406.253063,2036.168801,26.26254442,0.002685152,0
7794.903345,0.255657279,0.000471062,0.007665801,0.000105081,0.482602103,3336.141303,2037.819599,26.33697353,0.002495867,0
7802.022466,0.247001234,0.000903562,0.008061144,0.000101878,0.599281281,3248.698591,2016.75916,26.70990256,0.001790014,0
7798.404552,0.259040153,0.000644969,0.007820492,0.000104599,0.539602788,3339.806446,2044.347416,25.96394601,0.002741306,0
7810.141931,0.259645048,0.00030396,0.007420578,9.27E-05,0.564955079,3346.165273,2050.210526,26.28819697,0.00238236,0
7801.218638,0.268603325,0.00080713,0.008095969,0.000115125,0.502602707,3410.344777,2001.081393,25.89025706,0.003380131,0
7812.326017,0.255772965,0.000693361,0.008439902,0.000113412,0.606669064,3333.104612,2002.47573,26.24410243,0.001947627,0
7814.226672,0.255226291,0.000234397,0.008243979,0.000111447,0.549392218,3293.03248,2025.410155,25.98753559,0.002523653,0
7823.513206,0.253438071,0.000693361,0.008309967,0.000121441,0.462019437,3316.291354,2005.442873,26.05486094,0.002210747,0
7810.742138,0.253010864,0.000872561,0.008308239,0.000125254,0.587991588,3290.573228,2025.285747,25.89176347,0.002775302,0
7821.929327,0.25889271,0.000571626,0.009094336,0.000141196,0.555188334,3341.125907,2014.751518,25.94001741,0.003014087,0
7807.50769,0.258938833,0.000679751,0.008420459,0.000127136,0.562166079,3338.282543,2024.581156,25.86887245,0.002575735,0
7791.985673,0.253111428,0.000560284,0.007625117,9.93E-05,0.543335517,3353.053686,2041.354937,26.27772843,0.003096614,0
7482.805893,0.460727903,0.001287447,0.003307448,4.70E-05,0.541952785,4161.953872,1941.640433,21.73895539,0.053508103,0
7803.003363,0.274088329,0.000676264,0.012377923,0.000434644,0.645615545,3452.63225,1989.389867,24.70138662,0.002759161,0
7805.0235,0.265937466,0.00024347,0.012613355,0.000444465,0.598233813,3406.765005,2015.472694,24.91379197,0.001895732,0
7798.371207,0.257201273,0.001044956,0.011362242,0.000372755,0.592387152,3323.229184,2010.651079,24.41859059,0.002278407,0
7795.553569,0.275241504,0.001063859,0.012343824,0.000409324,0.62221859,3459.905426,2008.112479,24.94089423,0.002175654,0
7813.826534,0.270190633,0.00058826,0.011760992,0.000384501,0.612840038,3380.095016,1991.050466,24.73529218,0.002009164,0
7815.843896,0.278340078,0.001014711,0.012954432,0.000497591,0.56480686,3475.311945,2011.910989,24.81538188,0.00175843,0
7813.776517,0.27915593,0.000579187,0.011362153,0.000361633,0.586452282,3478.499844,2032.104741,24.92349756,0.00205336,0
7798.833444,0.27725482,0.001002294,0.010667398,0.000300295,0.657299823,3471.01303,2024.089468,25.02378943,0.001965596,0
7804.823431,0.263835457,0.00039545,0.011071014,0.00032214,0.664463492,3334.677327,1970.134336,24.62492631,0.001879164,0
7792.16907,0.269684789,0.001445699,0.010873502,0.000300255,0.698231881,3409.978747,2000.434655,24.83673722,0.002113942,0
7801.355569,0.270877188,0.000557259,0.01241744,0.000451013,0.654398759,3391.23734,1976.200964,24.80349728,0.002096239,0
7814.243345,0.276195726,0.001168203,0.011686884,0.00040321,0.632844009,3453.176317,2017.471947,24.72897624,0.002343416,0
7816.210689,0.29224661,0.000579943,0.013550137,0.000498771,0.580776034,3550.894847,1999.186023,25.06859267,0.002012191,0
7809.975207,0.282413288,0.000876341,0.011029624,0.000369654,0.655811772,3454.065489,1985.814393,24.63949193,0.002961093,0
7798.32119,0.274196548,0.00089222,0.009877336,0.000264111,0.663752469,3449.465688,2040.204874,25.12943454,0.002356052,0
7800.58481,0.265101727,0.000822259,0.009767775,0.000307515,0.587158838,3374.98531,2031.857961,25.07205828,0.002242521,0
7787.634173,0.27740854,0.000196591,0.009884934,0.000248476,0.67515246,3471.861232,2036.491727,24.98617301,0.002426331,0
7799.538276,0.279529452,0.001348159,0.011415591,0.000398739,0.671968771,3497.598423,2032.225954,25.04849522,0.00206962,0
7785.300035,0.289689417,0.000762924,0.011295142,0.000386169,0.678542788,3568.810573,1988.764931,24.65061549,0.002482284,0
7784.999932,0.290021353,0.001705047,0.011044787,0.000368088,0.624876135,3572.479155,1997.618702,24.5040437,0.002841287,0
7788.484466,0.27904478,0.001928102,0.009957228,0.000290801,0.669036252,3492.919628,2032.373167,24.89990149,0.002090371,0
7787.600828,0.281415968,0.001282377,0.0094378,0.000248988,0.617432077,3503.098592,2040.186285,24.98270833,0.002299039,0
7800.305207,0.281876444,0.00106159,0.010064665,0.000310116,0.639275335,3520.117861,2046.852173,24.95372893,0.002148422,0
7797.332273,0.278838066,0.001282936,0.010160892,0.000335567,0.658515495,3441.847151,2056.576013,25.08369138,0.00214641,0
7805.890466,0.282008009,0.001458553,0.011460553,0.000385397,0.674268764,3487.472328,1989.130385,24.8269086,0.00259678,0
7789.634863,0.269633373,0.000591285,0.009547724,0.00027717,0.686931353,3408.860369,2014.240005,24.90524264,0.002498835,0
7767.760657,0.280913905,0.000806778,0.009063205,0.000261101,0.667333435,3443.837388,2011.803498,24.65504652,0.002766813,0
7802.039138,0.277931774,0.000868024,0.010774015,0.000397082,0.597525967,3486.759963,2021.476504,24.88632422,0.002345373,0
7804.173207,0.2772059,0.000642701,0.010590385,0.000338522,0.671331691,3470.821955,2015.351698,24.93120245,0.002271633,0
7783.099277,0.280683289,0.000673702,0.010032237,0.000328827,0.643097631,3497.861473,2007.666114,24.8536638,0.0021111,0
7782.282329,0.263545863,0.000855926,0.009179583,0.000277691,0.64166928,3360.66058,1991.372389,24.78863137,0.002215292,0
7789.392746,0.272135937,0.001270076,0.0109064,0.000366249,0.66589865,3429.288934,2007.634756,24.96205953,0.002264098,0
7781.915536,0.27154106,0.000725874,0.010298613,0.000308822,0.688486541,3407.046403,2014.981221,24.82508717,0.00241871,0
7774.613019,0.284023065,0.001449479,0.009813452,0.000279871,0.639935719,3484.76697,1993.237088,24.56088957,0.002299508,0
7800.755362,0.286610502,0.00122718,0.010765833,0.000380141,0.626921496,3529.66671,2026.415372,25.0019661,0.002423187,0
7782.665794,0.272371278,0.000390157,0.009941516,0.000319794,0.674901951,3430.187305,2000.182247,24.9589868,0.00216403,0
7799.738345,0.26425359,0.001376136,0.011847926,0.000500342,0.620218741,3420.017434,1975.495864,24.25561194,0.002900107,0
7781.982225,0.275520512,0.000632871,0.010303026,0.00036485,0.645856083,3482.06851,2044.533118,25.09449459,0.002770681,0
7770.428243,0.271736895,0.000853658,0.009857247,0.000297604,0.638791421,3455.934533,1978.04022,24.59418861,0.002451295,0
7802.569692,0.277561938,0.000556746,0.009764881,0.000308578,0.603225751,3474.420061,2010.626516,24.79333867,0.002355427,0
7792.069035,0.274942081,0.000605651,0.011152148,0.000414099,0.596303621,3466.764014,2022.750794,24.6901795,0.002678382,0
7771.595312,0.254284924,0.000644213,0.009912132,0.000349645,0.640723273,3299.724536,2011.647401,24.27732345,0.002882205,0
7770.294864,0.269284803,0.000434768,0.008636516,0.000245375,0.632271674,3455.28028,2029.828946,24.6111566,0.002545076,0
7797.83769,0.276018794,0.000530039,0.01038955,0.000358227,0.583995106,3461.859008,1987.633556,24.59209185,0.002369098,0
7780.365001,0.274340967,0.001048736,0.009136674,0.000321775,0.613855917,3459.878841,2049.526249,24.83611056,0.002960727,0
7783.249329,0.27809812,0.000809047,0.008678798,0.000270419,0.615694746,3484.178296,2012.816403,24.41664664,0.003091805,0
7772.095484,0.27480598,0.000415865,0.009019614,0.00026399,0.655117416,3456.296018,2018.944529,24.40620029,0.002615728,0
7775.481895,0.274287275,0.001383543,0.009200433,0.000310633,0.547795262,3472.279684,2026.27439,24.73176763,0.002170346,0
7792.435828,0.295200008,0.001829051,0.00939991,0.000336365,0.598586101,3572.415254,2020.968563,24.50138198,0.003108306,0
7772.845743,0.288825173,0.000842316,0.008293079,0.000215183,0.612480286,3555.090663,2022.034166,24.54520448,0.002728674,0
7782.182294,0.282203844,0.001020004,0.009423882,0.000297918,0.59011469,3517.037226,2004.719435,24.27978045,0.003089135,0
7783.499415,0.286983269,0.001347403,0.010210989,0.00033729,0.632514355,3557.165579,2019.650773,24.83120215,0.002938859,0
7781.298656,0.289416458,0.000644213,0.009506856,0.000314902,0.590317584,3531.755068,2017.100544,24.64434425,0.002714006,0
7784.416397,0.280417892,0.000927757,0.010480693,0.000322491,0.622065532,3488.018251,2005.057257,24.61147891,0.001968214,0
7777.714087,0.270409907,0.000570869,0.008982622,0.000246011,0.660779231,3421.879122,1996.712316,24.41390203,0.002640327,0
7798.249655,0.269463406,0.000860838,0.010685037,0.000307865,0.51495466,3395.999893,1985.976156,24.36380378,0.002271648,0
7796.720638,0.27443397,0.000563308,0.012872442,0.000418,0.502291216,3402.438516,2004.568248,24.27048543,0.002103616,0
7804.690052,0.277487932,0.000863487,0.012875613,0.000407664,0.518594389,3431.674505,2026.66102,24.42472946,0.001901883,0
7790.201725,0.273332305,0.000572382,0.011230305,0.000313253,0.547698276,3430.258781,2010.829129,24.45203979,0.002834755,0
7809.174931,0.277672425,0.000886927,0.011520574,0.000379622,0.483557592,3470.077639,2046.060261,24.50462337,0.002890686,0
7790.501828,0.264094049,0.000770485,0.01118033,0.000336037,0.53206162,3386.574018,2049.154249,24.6166321,0.0018558,0
7815.126983,0.271501742,0.000994296,0.011406093,0.000371656,0.495782665,3450.716016,2051.50864,24.40969677,0.002311194,0
7805.973828,0.264955268,0.000747801,0.014015313,0.000490047,0.520691415,3402.839963,2013.732071,24.4159838,0.001831215,0
7802.002583,0.268245525,0.000938752,0.011514717,0.000374427,0.530877959,3446.917126,2033.8434,24.24917096,0.003866301,0
0,0.356832853,0.000117526,6.11E-05,4.40E-09,0.375548298,4344.370309,2108.385195,21.88857243,0.028817324,0
7751.146246,0.278723086,0.000626339,0.007525082,9.98E-05,0.48795842,3343.921359,1914.140526,23.46596934,0.00378976,0
7715.075831,0.255425906,6.05E-06,0.006664531,7.55E-05,0.558254766,3178.611366,1936.303606,23.28167226,0.003031544,0
7695.919228,0.238739127,1.97E-05,0.00602004,5.55E-05,0.61171866,3055.666867,1949.065027,23.27449463,0.002763444,0
7711.8914,0.254169994,2.04E-05,0.007005959,8.06E-05,0.489035792,3187.565117,1943.812014,23.44102064,0.002574052,0
7693.685125,0.249796604,0.000114174,0.006114515,5.78E-05,0.587248599,3146.362005,1947.645543,23.24300859,0.003323305,0
7698.720194,0.248787186,0.000386377,0.005991334,5.81E-05,0.565300366,3133.86381,1931.908071,23.27311127,0.003167293,0
7729.147348,0.251516018,0.000570869,0.006151075,6.88E-05,0.519032249,3184.473948,1953.215062,23.55020583,0.004614343,0
7738.386292,0.264303675,0.000473536,0.00558378,6.23E-05,0.455107036,3311.270047,1976.694711,23.48788033,0.004431765,0
7691.401004,0.236764145,0.000817364,0.00576545,5.72E-05,0.578000047,3173.459181,1965.990406,23.73536029,0.003173021,0
7684.18185,0.261930038,2.12E-05,0.005094266,4.31E-05,0.491613793,3247.830279,1919.426282,23.43608915,0.003714205,0
7691.85116,0.237409115,0.002819566,0.004590644,3.25E-05,0.501165664,3177.711739,1954.74619,23.80559593,0.003587159,0
7669.943609,0.23670668,0.000688824,0.004230295,2.96E-05,0.554951737,3093.037816,1947.527627,23.47436958,0.003928583,0
7710.707659,0.262016235,0.000463501,0.004421147,3.42E-05,0.424620676,3276.277078,1947.207133,23.31976616,0.004241472,0
7630.796783,0.239871793,0.000245739,0.004352638,3.45E-05,0.549755165,3123.964518,1961.878308,23.56982126,0.002843978,0
7624.844731,0.245275772,0.000242714,0.003913226,2.59E-05,0.552432132,3138.805987,1983.239483,23.43093701,0.004429535,0
7658.373879,0.240517168,0.000633903,0.003845408,2.41E-05,0.5527012,3121.356975,1993.040287,23.51023475,0.003814828,0
7656.138851,0.249076023,0.000205664,0.003228127,1.84E-05,0.525825798,3144.632594,1977.358343,23.0900231,0.005934391,0
7679.113436,0.234424715,0.001332281,0.003741139,2.34E-05,0.546841359,3072.010724,1962.681134,23.48156774,0.004283219,0
7670.243712,0.250897513,0.001192399,0.004044104,2.77E-05,0.460717853,3234.553113,1971.463212,23.55944022,0.004718898,0
7686.916125,0.231326897,0.001508456,0.003767527,2.22E-05,0.530183899,3107.248821,1984.407733,23.36404611,0.003568308,0
7656.505644,0.243299278,4.08E-05,0.003880799,2.39E-05,0.556687772,3140.544588,1980.926647,23.20272929,0.004663349,0
7642.000644,0.241216927,2.19E-05,0.003870198,2.44E-05,0.551527905,3131.989455,1986.603111,23.41051383,0.003563268,0
7647.15242,0.228600334,0.001114519,0.004043177,2.67E-05,0.583316911,3054.312272,1984.645057,23.59750268,0.004761727,0
7608.868596,0.232653892,0.00227237,0.003816851,2.38E-05,0.672493435,3053.521291,1997.289666,23.57730194,0.005029985,0
7678.463212,0.234061022,2.57E-05,0.003515002,2.09E-05,0.510157238,3102.12639,1979.397276,23.50308784,0.00493305,0
7677.538828,0.251649057,0.001399429,0.006963603,7.88E-05,0.666923194,3200.161982,1994.630647,23.64222459,0.00501076,0
7644.534851,0.262412441,0.0001792,0.005966431,6.86E-05,0.714117759,3287.053069,1977.387643,22.70513303,0.007923093,0
7655.705368,0.253122769,5.29E-06,0.005990487,6.51E-05,0.744130417,3218.42549,1958.510175,23.43006087,0.006273585,0
7679.563591,0.259502897,0.000474086,0.007623748,0.000106288,0.65662014,3279.311858,1952.270334,23.24380236,0.005243139,0
7646.25211,0.23140629,5.29E-06,0.006291988,6.58E-05,0.695785088,3062.169497,1990.692122,23.3597443,0.004556598,0
7685.795269,0.254351845,1.06E-05,0.007096377,8.66E-05,0.628497386,3216.536687,1943.138075,23.62708013,0.004961989,0
7677.879677,0.250003781,0.000129296,0.006781349,7.30E-05,0.58246314,3216.888609,1972.123181,23.79447863,0.003345378,0
7720.777796,0.259728977,9.53E-05,0.007873119,0.000104291,0.535992439,3288.989242,1948.749841,23.35182056,0.004568022,0
7388.429444,0.34318814,0.000436505,0.00317569,3.16E-05,0.820646921,3750.620122,2000.867078,21.72616318,0.020978156,0
7754.799095,0.303001283,0.0014312,0.006002096,8.54E-05,0.415188446,3501.870438,2115.22874,23.57085942,0.013883324,0
7734.465848,0.332551507,0.000390157,0.006552089,9.84E-05,0.665327958,3606.001388,2051.560746,23.30778316,0.024209399,0
7762.858967,0.306696034,0.000849877,0.007961474,0.000134598,0.520891435,3514.058218,2103.380111,24.38064151,0.013971225,0
7779.131243,0.306002674,0.000227592,0.007812694,0.000138617,0.586570507,3504.011856,2083.015037,24.21049066,0.016054826,0
7778.681087,0.27462678,0.000722849,0.0082064,0.000123596,0.687740196,3336.201883,2078.381989,25.18767355,0.008718291,0
7766.977053,0.291456466,0.000857438,0.007472385,0.000111944,0.550701901,3512.505018,2126.772384,25.10587128,0.010178914,0
7739.80102,0.309505771,0.000234397,0.005897727,7.55E-05,0.50665761,3578.276571,2132.2916,24.04668604,0.012744124,0
7737.45223,0.298900579,0.000534052,0.005209643,5.76E-05,0.553887934,3470.50953,2136.156463,24.02606721,0.011942809,0
7753.472399,0.284823794,0.000605651,0.006204177,7.43E-05,0.499273287,3404.858011,2107.347786,24.53243851,0.008313519,0
7756.340054,0.285098265,0.001057054,0.00653199,7.93E-05,0.597546711,3420.737815,2077.254369,24.41400567,0.00836087,0
7748.070537,0.264999123,0.000412841,0.005881371,5.86E-05,0.640727945,3263.24355,2078.343654,24.28274538,0.008080177,0
7759.291071,0.315713504,0.000671433,0.005113469,6.18E-05,0.393930516,3590.583818,2118.985939,23.98910098,0.011854729,0
7734.515865,0.304114646,0.001900126,0.005172969,6.14E-05,0.368229716,3557.716662,2116.478526,24.0944913,0.01705632,0
7741.318209,0.304858666,0.001116031,0.005196087,6.42E-05,0.340232545,3538.051731,2121.263273,23.838042,0.01048984,0
7744.302571,0.31363569,0.00160524,0.004819253,5.72E-05,0.439723072,3531.494658,2145.762762,23.51447033,0.015473698,0
7754.03183,0.300846163,0.001667211,0.005111424,6.01E-05,0.444490831,3496.487416,2143.517982,24.03015057,0.011170237,0
7773.329243,0.310202912,0.00074024,0.005707772,7.47E-05,0.428582778,3541.695004,2138.79256,24.02056202,0.011616068,0
7794.336483,0.296367455,0.001598435,0.008188311,0.000140345,0.375203861,3552.818245,2119.806193,24.67327992,0.005803608,0
7749.754451,0.298421073,0.000285057,0.005332187,6.26E-05,0.505777282,3486.994125,2149.911511,24.19566604,0.012465815,0
7756.373399,0.277004017,0.000124003,0.005933202,7.00E-05,0.593353815,3337.234616,2113.956213,24.69670784,0.00989043,0
7783.366035,0.297066109,0.000947416,0.005662319,7.11E-05,0.411137877,3511.774679,2177.954193,24.32586095,0.009901078,0
7769.594622,0.292827309,0.001143251,0.005701924,7.30E-05,0.376311934,3521.788836,2128.070969,24.25763411,0.008851231,0
7780.348329,0.299936335,0.000640432,0.005776286,8.00E-05,0.377002486,3482.215721,2102.242691,23.83703321,0.010903323,0
7735.350591,0.283407011,0.000712574,0.00530543,6.22E-05,0.441063776,3385.064986,2082.321833,23.90654161,0.010414734,0
7772.195519,0.310622558,0.001786708,0.005348935,6.90E-05,0.339512259,3577.280903,2092.913067,23.65689586,0.012294369,0
7739.584278,0.318140644,0.001177277,0.004162707,5.46E-05,0.280523783,3563.61173,2113.149248,23.35886998,0.014383076,0
7770.561622,0.319960621,0.002259282,0.005256285,8.11E-05,0.248269078,3615.405491,2133.88541,23.7559096,0.010467365,0
7758.690864,0.31323041,0.001661192,0.005233782,7.37E-05,0.302163969,3580.481317,2097.75503,23.50384981,0.012150869,0
7753.389037,0.337626574,0.000951953,0.004437079,5.68E-05,0.293807163,3705.472153,2094.588033,23.0991909,0.01876106,0
7712.224848,0.31174615,0.000583723,0.003516351,3.16E-05,0.390397276,3482.927974,2164.09862,23.44445153,0.014783003,0
7732.331779,0.310702706,0.001031346,0.00438854,4.84E-05,0.412796806,3488.190393,2159.704821,23.44553943,0.014437385,0
7782.770914,0.300183514,0.001568873,0.005403829,6.40E-05,0.420114206,3467.293044,2131.081978,24.03559794,0.009527001,0
7780.765139,0.305655615,0.000512648,0.005627806,6.92E-05,0.415606745,3517.263067,2128.829165,24.1258482,0.010456527,0
7789.051328,0.313933601,0.001414698,0.00505145,6.54E-05,0.330582013,3573.718946,2161.712572,23.65000139,0.011940147,0
7787.484122,0.308156099,0.001361769,0.006070119,8.84E-05,0.362537767,3511.781659,2137.710404,23.80692205,0.012572008,0
7777.564036,0.3311542,0.00045972,0.004619231,6.05E-05,0.352458166,3636.848125,2149.617293,23.4240559,0.018867288,0
7785.539741,0.24241434,0.000456138,0.005194056,6.41E-05,0.599112904,3091.282692,1897.054704,23.97926223,0.00718463,0
7721.227952,0.214937272,0.000509624,0.005445568,5.94E-05,0.519649239,2917.458463,1894.244031,24.61027309,0.002786021,0
7782.882535,0.228732655,0.000516429,0.005761592,7.27E-05,0.500102526,3044.340172,1865.80932,24.2421306,0.004563826,0
7768.460898,0.195701617,0.000316058,0.006045722,6.90E-05,0.664457534,2732.651109,1839.510377,24.67303579,0.004129249,0
7740.851382,0.205066145,0.000838535,0.00567247,6.21E-05,0.671967805,2807.114188,1839.952959,24.35207949,0.004143496,0
7746.369951,0.214938785,0.001910711,0.005607267,6.40E-05,0.585321232,2918.70029,1862.455769,24.33206282,0.005269901,0
7730.864606,0.193717563,0.001311866,0.005204388,5.31E-05,0.667887895,2680.307982,1823.773103,24.15192208,0.004952553,0
7760.73706,0.189976611,0.000168688,0.005846967,6.77E-05,0.679062313,2588.121924,1798.671037,24.26010871,0.004939943,0
7741.234847,0.174116702,0.001045712,0.005249519,5.57E-05,0.728862096,2527.106752,1834.78862,24.12846387,0.003938076,0
7743.819071,0.192252205,0.000749313,0.005794361,6.60E-05,0.70299967,2665.992252,1812.233117,24.20823365,0.004562301,0
7738.100434,0.194046474,0.000912635,0.006272119,7.47E-05,0.693236367,2678.331055,1820.925462,24.26198689,0.005020513,0
7797.687638,0.180227652,0.000622286,0.005963965,7.36E-05,0.684735076,2637.849253,1859.726003,24.29171234,0.0050039,0
7767.277157,0.195170066,0.00022003,0.006118532,7.60E-05,0.634040531,2733.384404,1850.313187,24.16471197,0.005215209,0
7774.596346,0.180657127,0.00047333,0.006548986,7.99E-05,0.687305055,2597.890986,1817.913444,24.32464822,0.002913762,0
7802.839414,0.199220593,0.000527771,0.006523225,8.94E-05,0.600719881,2706.419369,1805.055141,23.9556443,0.003956339,0
7791.094073,0.200001059,0.00095615,0.006139287,7.92E-05,0.654803188,2718.981916,1829.675028,23.9219494,0.005139831,0
7788.267725,0.20216265,0.000311521,0.006939035,9.38E-05,0.647322452,2729.83911,1818.850568,24.1210226,0.003902722,0
7769.527933,0.194360263,0.000690336,0.00646166,7.60E-05,0.684155062,2669.599355,1796.764388,24.15173695,0.003540023,0
7770.89507,0.199916978,0.001006394,0.006106598,7.97E-05,0.628817843,2791.650996,1844.87976,24.00147493,0.003931246,0
7773.345915,0.202556588,0.001056298,0.005784523,6.49E-05,0.685705915,2794.5565,1836.324817,24.04151927,0.003363754,0
7760.658209,0.198303421,0.000450647,0.006747558,8.16E-05,0.776555233,2784.09542,1847.151787,24.35984015,0.003526288,0
7800.705345,0.210229679,0.000265398,0.006749341,8.90E-05,0.667732122,2840.642173,1811.954685,24.23924973,0.003787289,0
7749.871157,0.192600019,0.000184493,0.005954363,6.42E-05,0.767100541,2658.220771,1792.210348,24.17138122,0.003131649,0
7758.852257,0.199473815,0.000652815,0.006293522,7.39E-05,0.722011592,2747.420904,1787.592924,24.16521487,0.003476416,0
7789.584846,0.198393399,0.000493745,0.00697137,9.00E-05,0.71520479,2711.898442,1771.297435,24.20294837,0.003080108,0
7763.859312,0.194901644,0.00155836,0.007033233,8.78E-05,0.752118154,2725.178886,1792.836962,24.42343774,0.002283271,0
7772.378915,0.198453889,0.00117652,0.006797466,8.43E-05,0.745513239,2761.464325,1798.508345,24.33766328,0.003319501,0
7776.246915,0.203962212,0.000820389,0.006690165,8.63E-05,0.715265021,2794.337057,1807.668311,24.26155035,0.003874352,0
7715.7594,0.205630966,0.000808291,0.005866091,6.84E-05,0.738838583,2731.88365,1792.304988,24.11141561,0.005627638,0
7769.794691,0.206082369,0.001026053,0.006286426,7.52E-05,0.735708446,2771.520167,1786.134524,24.38498246,0.004882895,0
7749.871157,0.196237706,0.000637408,0.005858547,6.68E-05,0.757076987,2725.932514,1817.752502,24.62757482,0.004634181,0
7749.294801,0.203564685,0.003018984,0.007477833,0.000101967,0.782938396,2753.500969,1802.609123,24.29111408,0.003921335,0
7744.352589,0.199743071,0.000832486,0.00704118,8.99E-05,0.801459267,2695.906401,1784.695883,24.29923419,0.004222996,0
7770.011433,0.188121529,0.00059809,0.00716088,9.29E-05,0.815638549,2596.890388,1767.839183,24.45454192,0.003500488,0
7759.091002,0.195382535,0.000130809,0.006131435,6.75E-05,0.767828965,2682.480211,1763.414476,24.34550616,0.003584049,0
